time,GPS_TIME,Latitude,lat_direction,longitude,lon_direction,altitude,alt_unit
6460,171512,3914.0324,N,11232.193,W,15088,M
6461,171513,3914.0338,N,11232.1801,W,15081.2,M
6462,171514,3914.0341,N,11232.1693,W,15072.7,M
6463,171515,3914.0327,N,11232.1608,W,15062.4,M
6464,171516,3914.0302,N,11232.1523,W,15053.2,M
6465,171517,3914.0253,N,11232.1416,W,15049.2,M
6466,171518,3914.0205,N,11232.1285,W,15039.8,M
6467,171519,3914.0165,N,11232.1134,W,15031,M
6468,171520,3914.0149,N,11232.0971,W,15024.8,M
6469,171521,3914.0146,N,11232.0809,W,15017.7,M
6470,171522,3914.0146,N,11232.0685,W,15010.3,M
6471,171523,3914.0132,N,11232.0582,W,15003.5,M
6472,171524,3914.0096,N,11232.0497,W,14994.4,M
6473,171525,3914.0043,N,11232.0402,W,14988.1,M
6474,171526,3913.9982,N,11232.0288,W,14980.4,M
6475,171527,3913.9925,N,11232.0161,W,14972,M
6476,171528,3913.9876,N,11232.0018,W,14965.4,M
6477,171529,3913.9846,N,11231.987,W,14959,M
6478,171530,3913.983,N,11231.9723,W,14953,M
6479,171531,3913.9815,N,11231.9603,W,14945.7,M
6480,171532,3913.9787,N,11231.9495,W,14927,M
6481,171533,3913.9739,N,11231.9404,W,14921,M
6482,171534,3913.9674,N,11231.931,W,14914.6,M
6483,171535,3913.9604,N,11231.9187,W,14905.4,M
6484,171536,3913.9547,N,11231.903,W,14887.3,M
6485,171537,3913.9509,N,11231.8866,W,14881.8,M
6486,171538,3913.948,N,11231.8708,W,14875.1,M
6487,171539,3913.9463,N,11231.8586,W,14867.3,M
6488,171540,3913.9441,N,11231.8476,W,14859.9,M
6489,171541,3913.9404,N,11231.8371,W,14843.6,M
6490,171542,3913.9356,N,11231.8272,W,14837.9,M
6491,171543,3913.9293,N,11231.8165,W,14831.2,M
6492,171544,3913.9224,N,11231.8044,W,14824,M
6493,171545,3913.9149,N,11231.7913,W,14817.7,M
6494,171546,3913.9084,N,11231.7759,W,14809.6,M
6495,171547,3913.8964,N,11231.7441,W,14781.5,M
6496,171548,3913.8922,N,11231.7316,W,14773.1,M
6497,171549,3913.8935,N,11231.7072,W,14769.8,M
6498,171550,3913.8939,N,11231.6876,W,14761.6,M
6499,171551,3913.898,N,11231.6739,W,14747.9,M
6500,171552,3913.8948,N,11231.6664,W,14733.4,M
6501,171553,3913.8889,N,11231.6588,W,14719.6,M
6502,171554,3913.8807,N,11231.6514,W,14706.3,M
6503,171555,3913.8745,N,11231.6413,W,14692.3,M
6504,171556,3913.8675,N,11231.628,W,14676.8,M
6505,171557,3913.8619,N,11231.6115,W,14663,M
6506,171558,3913.8583,N,11231.5937,W,14646.7,M
6507,171559,3913.8563,N,11231.5764,W,14636.5,M
6508,171600,3913.8573,N,11231.56,W,14625.3,M
6509,171601,3913.856,N,11231.5441,W,14598.7,M
6510,171602,3913.8536,N,11231.5324,W,14587.3,M
6511,171603,3913.8485,N,11231.5196,W,14575.3,M
6512,171604,3913.8412,N,11231.5084,W,14562.4,M
6513,171605,3913.8346,N,11231.4955,W,14550.4,M
6514,171606,3913.8274,N,11231.4808,W,14538.3,M
6515,171607,3913.823,N,11231.4623,W,14530.4,M
6516,171608,3913.82,N,11231.4442,W,14516.4,M
6517,171609,3913.8192,N,11231.4272,W,14507.7,M
6518,171610,3913.8176,N,11231.4117,W,14496.3,M
6519,171611,3913.8152,N,11231.3983,W,14482.6,M
6520,171612,3913.8127,N,11231.3861,W,14473.3,M
6521,171613,3913.8087,N,11231.3745,W,14464.1,M
6522,171614,3913.8024,N,11231.361,W,14452.3,M
6523,171615,3913.7955,N,11231.3465,W,14442.4,M
6524,171616,3913.789,N,11231.3304,W,14432.4,M
6525,171617,3913.7829,N,11231.3118,W,14419.5,M
6526,171618,3913.7792,N,11231.2922,W,14411.5,M
6527,171619,3913.7771,N,11231.2735,W,14402.7,M
6528,171620,3913.7763,N,11231.2564,W,14393.2,M
6529,171621,3913.776,N,11231.2407,W,14383.1,M
6530,171622,3913.7751,N,11231.2261,W,14373,M
6531,171623,3913.7738,N,11231.2123,W,14362.6,M
6532,171624,3913.7697,N,11231.2,W,14350.4,M
6533,171625,3913.7648,N,11231.1868,W,14340.8,M
6534,171626,3913.7588,N,11231.1731,W,14332.6,M
6535,171627,3913.7519,N,11231.1588,W,14321.9,M
6536,171628,3913.7462,N,11231.1418,W,14312.1,M
6537,171629,3913.7416,N,11231.123,W,14301.6,M
6538,171630,3913.7389,N,11231.103,W,14291.4,M
6539,171631,3913.7369,N,11231.0839,W,14282.5,M
6540,171632,3913.7362,N,11231.0677,W,14274.9,M
6541,171633,3913.7349,N,11231.0533,W,14262.5,M
6542,171634,3913.7315,N,11231.041,W,14249.7,M
6543,171635,3913.7294,N,11231.0303,W,14223.9,M
6544,171636,3913.7282,N,11231.0005,W,14179.3,M
6545,171637,3913.721,N,11230.983,W,14149.5,M
6546,171638,3913.7122,N,11230.9666,W,14131.5,M
6547,171639,3913.7059,N,11230.9464,W,14120.6,M
6548,171640,3913.7024,N,11230.9283,W,14110.5,M
6549,171641,3913.703,N,11230.9118,W,14101,M
6550,171642,3913.7005,N,11230.8953,W,14089.5,M
6551,171643,3913.7,N,11230.8817,W,14079.5,M
6552,171644,3913.6964,N,11230.8685,W,14071.8,M
6553,171645,3913.6921,N,11230.8555,W,14059.9,M
6554,171646,3913.6881,N,11230.8389,W,14047.7,M
6556,171648,3913.6822,N,11230.8013,W,14023.3,M
6557,171649,3913.6812,N,11230.7847,W,14012.3,M
6558,171650,3913.6807,N,11230.7696,W,14003,M
6560,171652,3913.6725,N,11230.7449,W,13979.9,M
6561,171653,3913.6668,N,11230.7325,W,13968,M
6562,171654,3913.6612,N,11230.7183,W,13957.8,M
6563,171655,3913.6544,N,11230.703,W,13946.2,M
6564,171656,3913.6485,N,11230.6859,W,13933.6,M
6565,171657,3913.6439,N,11230.6669,W,13922.2,M
6566,171658,3913.6412,N,11230.6465,W,13913,M
6567,171659,3913.6408,N,11230.6254,W,13904.5,M
6568,171700,3913.641,N,11230.6062,W,13893.8,M
6569,171701,3913.6413,N,11230.5895,W,13885,M
6570,171702,3913.6401,N,11230.574,W,13872.8,M
6571,171703,3913.638,N,11230.56,W,13861.4,M
6573,171705,3913.6291,N,11230.5294,W,13835.6,M
6574,171707,3913.6173,N,11230.4944,W,13811.9,M
6575,171708,3913.6138,N,11230.4744,W,13802.6,M
6576,171709,3913.6118,N,11230.4531,W,13793.2,M
6577,171710,3913.6108,N,11230.4326,W,13783.3,M
6579,171711,3913.6102,N,11230.4153,W,13774.2,M
6580,171713,3913.6039,N,11230.3845,W,13755.1,M
6581,171714,3913.5983,N,11230.3666,W,13744.4,M
6582,171715,3913.5932,N,11230.3449,W,13733.8,M
6583,171716,3913.5899,N,11230.322,W,13723.6,M
6584,171717,3913.5885,N,11230.2995,W,13713.5,M
6585,171718,3913.5881,N,11230.2795,W,13703.8,M
6587,171719,3913.5882,N,11230.2619,W,13695.9,M
6589,171721,3913.583,N,11230.2317,W,13672.3,M
6590,171722,3913.5781,N,11230.2146,W,13650.8,M
6591,171724,3913.5705,N,11230.176,W,13633.9,M
6593,171725,3913.5693,N,11230.1556,W,13624.4,M
6594,171727,3913.5691,N,11230.1191,W,13608.2,M
6596,171728,3913.5674,N,11230.1038,W,13600.4,M
6597,171730,3913.5593,N,11230.074,W,13586.3,M
6598,171731,3913.5539,N,11230.057,W,13577.4,M
6599,171732,3913.5476,N,11230.039,W,13570.1,M
6600,171733,3913.5423,N,11230.0201,W,13561.6,M
6601,171734,3913.538,N,11229.9995,W,13551,M
6602,171735,3913.5353,N,11229.9783,W,13544.2,M
6603,171736,3913.5342,N,11229.958,W,13534.7,M
6604,171737,3913.5335,N,11229.9398,W,13526.7,M
6605,171738,3913.5327,N,11229.9232,W,13518.7,M
6606,171739,3913.5301,N,11229.9078,W,13503.6,M
6607,171740,3913.5258,N,11229.8931,W,13493.6,M
6608,171741,3913.5199,N,11229.8767,W,13483.5,M
6610,171742,3913.5145,N,11229.8579,W,13473.4,M
6611,171744,3913.5076,N,11229.8154,W,13458.6,M
6612,171745,3913.5055,N,11229.7954,W,13452,M
6613,171746,3913.5038,N,11229.7785,W,13443.8,M
6614,171747,3913.5008,N,11229.7633,W,13435.6,M
6615,171748,3913.4971,N,11229.7488,W,13428.7,M
6616,171749,3913.4912,N,11229.7343,W,13420,M
6617,171750,3913.4849,N,11229.7172,W,13411.9,M
6618,171751,3913.4793,N,11229.6972,W,13406.3,M
6619,171752,3913.4757,N,11229.6773,W,13399,M
6620,171753,3913.4728,N,11229.6574,W,13390.4,M
6621,171754,3913.4701,N,11229.6396,W,13381.9,M
6622,171755,3913.4666,N,11229.6234,W,13372.5,M
6623,171756,3913.4628,N,11229.6083,W,13365.6,M
6624,171757,3913.457,N,11229.5942,W,13355.1,M
6625,171758,3913.4499,N,11229.5796,W,13347.9,M
6626,171759,3913.4419,N,11229.5638,W,13342.5,M
6627,171800,3913.4324,N,11229.5477,W,13333.7,M
6628,171801,3913.4229,N,11229.5291,W,13324.5,M
6629,171802,3913.4142,N,11229.5094,W,13314.8,M
6630,171803,3913.4069,N,11229.4882,W,13305.1,M
6631,171804,3913.4012,N,11229.467,W,13297.7,M
6632,171805,3913.3967,N,11229.4475,W,13290,M
6633,171806,3913.3923,N,11229.4309,W,13282.3,M
6634,171807,3913.3861,N,11229.4156,W,13271.7,M
6635,171808,3913.3784,N,11229.4007,W,13261.1,M
6636,171809,3913.3697,N,11229.3846,W,13251.2,M
6637,171810,3913.3602,N,11229.3672,W,13242.4,M
6638,171811,3913.3508,N,11229.3477,W,13233.8,M
6639,171812,3913.3421,N,11229.3264,W,13224.4,M
6640,171813,3913.3343,N,11229.3044,W,13217.2,M
6641,171814,3913.3283,N,11229.2822,W,13209.3,M
6642,171815,3913.3234,N,11229.2612,W,13201.5,M
6643,171816,3913.319,N,11229.2426,W,13196.1,M
6644,171817,3913.3141,N,11229.2249,W,13188.4,M
6645,171818,3913.3065,N,11229.2099,W,13179,M
6646,171819,3913.2985,N,11229.1949,W,13170.7,M
6647,171820,3913.2896,N,11229.1772,W,13163.3,M
6648,171821,3913.2812,N,11229.1564,W,13143.9,M
6649,171822,3913.2741,N,11229.135,W,13136.9,M
6650,171823,3913.2684,N,11229.1129,W,13128.9,M
6651,171824,3913.2637,N,11229.0919,W,13121.7,M
6652,171825,3913.2606,N,11229.0725,W,13115.5,M
6653,171826,3913.2569,N,11229.0552,W,13108.1,M
6654,171827,3913.2519,N,11229.039,W,13100.8,M
6655,171828,3913.246,N,11229.0238,W,13094.9,M
6656,171829,3913.2382,N,11229.0085,W,13086.2,M
6657,171830,3913.2294,N,11228.993,W,13076,M
6658,171831,3913.2199,N,11228.9772,W,13068.5,M
6659,171832,3913.2101,N,11228.9602,W,13061.3,M
6660,171833,3913.2004,N,11228.942,W,13052.8,M
6661,171834,3913.1917,N,11228.9218,W,13044.5,M
6662,171835,3913.1842,N,11228.8998,W,13036.7,M
6663,171836,3913.1784,N,11228.8775,W,13029.5,M
6664,171837,3913.1736,N,11228.8568,W,13023.1,M
6665,171838,3913.1688,N,11228.8386,W,13015.1,M
6666,171839,3913.1638,N,11228.8217,W,13009.5,M
6667,171840,3913.157,N,11228.806,W,13000,M
6668,171841,3913.1487,N,11228.7908,W,12990.9,M
6669,171842,3913.1394,N,11228.7741,W,12983.5,M
6670,171843,3913.1296,N,11228.756,W,12976.9,M
6671,171844,3913.1201,N,11228.7367,W,12970.7,M
6672,171845,3913.1118,N,11228.7153,W,12962.5,M
6673,171846,3913.1054,N,11228.6928,W,12955.1,M
6674,171847,3913.1005,N,11228.6713,W,12948,M
6675,171848,3913.0964,N,11228.6518,W,12940.5,M
6676,171849,3913.0904,N,11228.6349,W,12933,M
6677,171850,3913.0824,N,11228.6185,W,12923.5,M
6678,171851,3913.0728,N,11228.601,W,12915.6,M
6679,171852,3913.0641,N,11228.5808,W,12911.1,M
6680,171853,3913.0571,N,11228.5581,W,12905.6,M
6681,171854,3913.0521,N,11228.5358,W,12900,M
6682,171855,3913.048,N,11228.5158,W,12893.5,M
6683,171856,3913.0441,N,11228.498,W,12886.4,M
6684,171857,3913.0393,N,11228.4818,W,12880.5,M
6685,171858,3913.0402,N,11228.4522,W,12840.8,M
6686,171859,3913.0313,N,11228.4413,W,12833.5,M
6687,171900,3913.0209,N,11228.4281,W,12813.6,M
6688,171901,3913.0121,N,11228.4076,W,12800.7,M
6689,171902,3912.9999,N,11228.3926,W,12786.4,M
6690,171903,3912.9939,N,11228.3731,W,12774.3,M
6691,171904,3912.9852,N,11228.3505,W,12760.8,M
6692,171905,3912.9794,N,11228.3296,W,12751.4,M
6693,171906,3912.9771,N,11228.3075,W,12741.7,M
6694,171907,3912.9748,N,11228.2867,W,12731.5,M
6695,171908,3912.9716,N,11228.2702,W,12719.8,M
6696,171909,3912.9657,N,11228.2524,W,12708,M
6697,171910,3912.9576,N,11228.2361,W,12693.8,M
6698,171911,3912.9486,N,11228.2194,W,12679.6,M
6699,171912,3912.9379,N,11228.2027,W,12667.3,M
6700,171913,3912.9273,N,11228.1834,W,12655.2,M
6701,171914,3912.9193,N,11228.1618,W,12647.3,M
6702,171915,3912.9137,N,11228.1404,W,12639.4,M
6703,171916,3912.909,N,11228.119,W,12632.2,M
6704,171917,3912.9045,N,11228.0996,W,12621.8,M
6705,171918,3912.8987,N,11228.0828,W,12612.3,M
6706,171919,3912.8911,N,11228.0669,W,12600.7,M
6707,171920,3912.8823,N,11228.0504,W,12591.7,M
6708,171921,3912.872,N,11228.0321,W,12579.9,M
6709,171922,3912.8621,N,11228.0119,W,12569.2,M
6710,171923,3912.8544,N,11227.9898,W,12559.5,M
6711,171924,3912.8482,N,11227.9679,W,12552.9,M
6712,171925,3912.8423,N,11227.9464,W,12544.2,M
6713,171926,3912.837,N,11227.9274,W,12535.1,M
6714,171927,3912.8318,N,11227.9109,W,12528,M
6715,171928,3912.8236,N,11227.8958,W,12517.2,M
6716,171929,3912.8155,N,11227.8798,W,12511.5,M
6717,171930,3912.8055,N,11227.8616,W,12502.7,M
6718,171931,3912.7949,N,11227.8419,W,12495,M
6719,171932,3912.7848,N,11227.8209,W,12484.9,M
6720,171933,3912.7775,N,11227.7981,W,12477.7,M
6721,171934,3912.7716,N,11227.7768,W,12471.7,M
6722,171935,3912.7657,N,11227.7574,W,12463.2,M
6723,171936,3912.7607,N,11227.7392,W,12453.7,M
6724,171937,3912.753,N,11227.7231,W,12433.6,M
6725,171938,3912.7441,N,11227.7076,W,12425.9,M
6726,171939,3912.7338,N,11227.6893,W,12408.6,M
6727,171940,3912.723,N,11227.6696,W,12398.3,M
6728,171941,3912.7131,N,11227.6485,W,12389.7,M
6729,171942,3912.7062,N,11227.6258,W,12383,M
6730,171943,3912.7001,N,11227.6038,W,12376.5,M
6731,171944,3912.6953,N,11227.5849,W,12369.3,M
6732,171945,3912.6895,N,11227.5673,W,12360,M
6733,171946,3912.6819,N,11227.5512,W,12352.2,M
6734,171947,3912.6734,N,11227.5361,W,12343.2,M
6735,171948,3912.6622,N,11227.5181,W,12333.7,M
6736,171949,3912.6512,N,11227.4992,W,12325.1,M
6737,171950,3912.6427,N,11227.4772,W,12316.7,M
6738,171951,3912.6348,N,11227.4541,W,12306,M
6739,171952,3912.6284,N,11227.4322,W,12298.1,M
6740,171953,3912.6229,N,11227.4113,W,12290.8,M
6741,171954,3912.6176,N,11227.3922,W,12283.7,M
6742,171955,3912.6119,N,11227.3744,W,12275.8,M
6743,171956,3912.6046,N,11227.3574,W,12266.5,M
6744,171957,3912.5955,N,11227.3401,W,12244.4,M
6745,171958,3912.5856,N,11227.3232,W,12234.4,M
6746,171959,3912.5748,N,11227.3053,W,12225.9,M
6747,172000,3912.5642,N,11227.2851,W,12216.7,M
6748,172001,3912.5549,N,11227.2624,W,12207.2,M
6749,172002,3912.5477,N,11227.2392,W,12198.9,M
6750,172003,3912.5412,N,11227.2165,W,12190.7,M
6751,172004,3912.5359,N,11227.1969,W,12184.8,M
6752,172005,3912.5291,N,11227.1794,W,12177.4,M
6753,172006,3912.5219,N,11227.1628,W,12170.5,M
6754,172007,3912.5128,N,11227.1461,W,12165.7,M
6755,172008,3912.503,N,11227.1284,W,12156.8,M
6756,172009,3912.4928,N,11227.1091,W,12148.5,M
6757,172010,3912.4824,N,11227.0882,W,12139.7,M
6758,172011,3912.4737,N,11227.0661,W,12130.6,M
6759,172012,3912.467,N,11227.0439,W,12123.5,M
6760,172013,3912.4611,N,11227.0222,W,12116.8,M
6761,172014,3912.4558,N,11227.0029,W,12109.5,M
6762,172015,3912.4511,N,11226.9847,W,12102.7,M
6763,172016,3912.4455,N,11226.9682,W,12092.9,M
6764,172017,3912.4394,N,11226.9516,W,12084.2,M
6765,172018,3912.4325,N,11226.935,W,12076.3,M
6766,172019,3912.4252,N,11226.9174,W,12059.5,M
6767,172020,3912.4155,N,11226.8974,W,12045.3,M
6768,172021,3912.4077,N,11226.8764,W,12038.4,M
6769,172022,3912.4009,N,11226.8548,W,12030.3,M
6770,172023,3912.3955,N,11226.8341,W,12023.7,M
6771,172024,3912.3915,N,11226.8151,W,12018.2,M
6772,172025,3912.3859,N,11226.7985,W,12009.1,M
6773,172026,3912.3793,N,11226.7831,W,12003.7,M
6774,172027,3912.3713,N,11226.7679,W,11995.4,M
6775,172028,3912.362,N,11226.7509,W,11988.2,M
6776,172029,3912.3519,N,11226.733,W,11981.2,M
6777,172030,3912.3426,N,11226.7128,W,11973.2,M
6778,172031,3912.3345,N,11226.6916,W,11967.2,M
6779,172032,3912.3272,N,11226.67,W,11960.8,M
6780,172033,3912.319,N,11226.6483,W,11952.7,M
6781,172034,3912.3114,N,11226.6272,W,11945.1,M
6782,172035,3912.3049,N,11226.6063,W,11939.1,M
6783,172036,3912.3,N,11226.5875,W,11932.2,M
6784,172037,3912.2948,N,11226.57,W,11924,M
6785,172038,3912.2897,N,11226.5535,W,11916.2,M
6786,172039,3912.2838,N,11226.5381,W,11909.2,M
6787,172040,3912.2768,N,11226.5232,W,11902.7,M
6788,172041,3912.2679,N,11226.508,W,11897.1,M
6789,172042,3912.2583,N,11226.4928,W,11891.3,M
6790,172043,3912.2478,N,11226.4756,W,11885,M
6791,172044,3912.2371,N,11226.4575,W,11878.7,M
6792,172045,3912.2272,N,11226.4389,W,11872.8,M
6793,172046,3912.2199,N,11226.4187,W,11867.3,M
6794,172047,3912.2133,N,11226.3995,W,11861.4,M
6795,172048,3912.2077,N,11226.381,W,11854.8,M
6796,172049,3912.2031,N,11226.364,W,11847.6,M
6797,172050,3912.1966,N,11226.349,W,11838.3,M
6798,172051,3912.1892,N,11226.3348,W,11835.5,M
6799,172052,3912.1802,N,11226.3199,W,11828.1,M
6800,172053,3912.1705,N,11226.3039,W,11821.2,M
6801,172054,3912.1614,N,11226.2847,W,11813.3,M
6802,172055,3912.1543,N,11226.2641,W,11805.8,M
6803,172056,3912.1485,N,11226.2438,W,11799.6,M
6804,172057,3912.1435,N,11226.2251,W,11792.7,M
6805,172058,3912.1386,N,11226.2085,W,11785.7,M
6806,172059,3912.1334,N,11226.1929,W,11773.8,M
6807,172100,3912.1266,N,11226.1784,W,11766.8,M
6808,172101,3912.1184,N,11226.1644,W,11758.9,M
6809,172102,3912.1088,N,11226.1485,W,11752.1,M
6810,172103,3912.0991,N,11226.1308,W,11744.8,M
6811,172104,3912.0909,N,11226.1104,W,11738.2,M
6812,172105,3912.0841,N,11226.091,W,11731.9,M
6813,172106,3912.0779,N,11226.0722,W,11726,M
6814,172107,3912.0726,N,11226.056,W,11719.3,M
6815,172108,3912.0676,N,11226.0415,W,11707.3,M
6816,172109,3912.0607,N,11226.0295,W,11698.6,M
6817,172110,3912.0528,N,11226.017,W,11690.5,M
6818,172111,3912.0435,N,11226.0048,W,11655.3,M
6819,172112,3912.0282,N,11226.0054,W,11641.6,M
6820,172113,3912.0194,N,11225.9874,W,11633.6,M
6821,172114,3912.0116,N,11225.969,W,11623.7,M
6822,172115,3912.0062,N,11225.9449,W,11614.3,M
6823,172116,3912.0011,N,11225.9246,W,11608.3,M
6824,172117,3911.9963,N,11225.9065,W,11600.1,M
6825,172118,3911.9918,N,11225.8916,W,11590.3,M
6826,172119,3911.9874,N,11225.8792,W,11577.3,M
6827,172120,3911.983,N,11225.8656,W,11566.7,M
6828,172121,3911.9754,N,11225.8546,W,11551.5,M
6829,172122,3911.9665,N,11225.8461,W,11538.5,M
6830,172123,3911.9582,N,11225.8335,W,11527.1,M
6831,172124,3911.9487,N,11225.818,W,11515.5,M
6832,172125,3911.9403,N,11225.8011,W,11503.3,M
6833,172126,3911.934,N,11225.7837,W,11494.8,M
6834,172127,3911.93,N,11225.7663,W,11486.9,M
6835,172128,3911.9259,N,11225.7505,W,11480.3,M
6836,172129,3911.9237,N,11225.737,W,11470.8,M
6837,172130,3911.919,N,11225.7251,W,11462,M
6838,172131,3911.9134,N,11225.7147,W,11451.6,M
6839,172132,3911.9072,N,11225.7032,W,11442,M
6840,172133,3911.8994,N,11225.6908,W,11432,M
6841,172134,3911.8923,N,11225.6765,W,11423.5,M
6842,172135,3911.8872,N,11225.6593,W,11416.4,M
6843,172136,3911.8833,N,11225.6423,W,11409.9,M
6844,172137,3911.881,N,11225.6259,W,11400.9,M
6845,172138,3911.8779,N,11225.6126,W,11391.4,M
6846,172139,3911.8735,N,11225.6005,W,11379.3,M
6847,172140,3911.8672,N,11225.589,W,11366.5,M
6848,172141,3911.8604,N,11225.5769,W,11356.9,M
6849,172142,3911.8521,N,11225.5638,W,11348.1,M
6850,172143,3911.8441,N,11225.5494,W,11338.8,M
6851,172144,3911.8356,N,11225.5336,W,11328.9,M
6852,172145,3911.8289,N,11225.5156,W,11318.7,M
6853,172146,3911.8235,N,11225.497,W,11308.3,M
6854,172147,3911.8197,N,11225.4791,W,11302.1,M
6855,172148,3911.8158,N,11225.4648,W,11291.6,M
6856,172149,3911.8116,N,11225.4515,W,11284.1,M
6857,172150,3911.8064,N,11225.4392,W,11274.8,M
6858,172151,3911.7995,N,11225.4273,W,11268.9,M
6859,172152,3911.7918,N,11225.4153,W,11260.3,M
6860,172153,3911.7837,N,11225.4032,W,11248.8,M
6861,172154,3911.7758,N,11225.3892,W,11220.2,M
6862,172155,3911.7675,N,11225.376,W,11210.9,M
6863,172156,3911.7606,N,11225.359,W,11191.2,M
6864,172157,3911.755,N,11225.3428,W,11186.2,M
6865,172158,3911.751,N,11225.3268,W,11178.4,M
6866,172159,3911.7478,N,11225.3114,W,11171,M
6867,172200,3911.7447,N,11225.2974,W,11164.7,M
6868,172201,3911.741,N,11225.2839,W,11158,M
6869,172202,3911.7368,N,11225.2717,W,11150.2,M
6870,172203,3911.7309,N,11225.2615,W,11141.8,M
6871,172204,3911.7242,N,11225.2508,W,11134.8,M
6872,172205,3911.7167,N,11225.2391,W,11127.3,M
6873,172206,3911.709,N,11225.2258,W,11119.4,M
6874,172207,3911.703,N,11225.21,W,11112.3,M
6875,172208,3911.6987,N,11225.1935,W,11106.3,M
6876,172209,3911.6953,N,11225.1785,W,11100.1,M
6877,172210,3911.6914,N,11225.1651,W,11091.7,M
6878,172211,3911.6871,N,11225.1531,W,11085.4,M
6879,172212,3911.6824,N,11225.142,W,11080.5,M
6880,172213,3911.6768,N,11225.1314,W,11075.2,M
6881,172214,3911.6707,N,11225.1202,W,11069.2,M
6882,172215,3911.664,N,11225.1084,W,11064.1,M
6883,172216,3911.6561,N,11225.0957,W,11055,M
6884,172217,3911.6476,N,11225.0824,W,11048.6,M
6885,172218,3911.6396,N,11225.068,W,11040.6,M
6886,172219,3911.6332,N,11225.0514,W,11035,M
6887,172220,3911.6278,N,11225.035,W,11028.3,M
6888,172221,3911.6236,N,11225.0194,W,11020.7,M
6889,172222,3911.6201,N,11225.0055,W,11013.4,M
6890,172223,3911.6166,N,11224.9934,W,11005.3,M
6891,172224,3911.612,N,11224.9823,W,10998.3,M
6892,172225,3911.6061,N,11224.9714,W,10989,M
6893,172226,3911.5986,N,11224.9591,W,10982.8,M
6894,172227,3911.5909,N,11224.9444,W,10974.4,M
6895,172228,3911.585,N,11224.928,W,10967.1,M
6896,172229,3911.5806,N,11224.9114,W,10959.7,M
6897,172230,3911.5773,N,11224.8959,W,10952.3,M
6898,172231,3911.5742,N,11224.8829,W,10944.9,M
6899,172232,3911.5705,N,11224.8714,W,10939.2,M
6900,172233,3911.5644,N,11224.8603,W,10931.2,M
6901,172234,3911.5567,N,11224.8494,W,10923.2,M
6902,172235,3911.5491,N,11224.8361,W,10916,M
6903,172236,3911.5419,N,11224.8214,W,10908.8,M
6904,172237,3911.5363,N,11224.8051,W,10902.3,M
6905,172238,3911.5316,N,11224.7883,W,10896.9,M
6906,172239,3911.528,N,11224.7732,W,10891.3,M
6907,172240,3911.5251,N,11224.7603,W,10885.8,M
6908,172241,3911.521,N,11224.7493,W,10876.8,M
6909,172242,3911.5157,N,11224.739,W,10870.5,M
6910,172243,3911.5095,N,11224.7284,W,10863.9,M
6911,172244,3911.5018,N,11224.7162,W,10857,M
6912,172245,3911.4938,N,11224.7033,W,10849.6,M
6913,172246,3911.4873,N,11224.688,W,10842.9,M
6914,172247,3911.482,N,11224.6715,W,10836.7,M
6915,172248,3911.4773,N,11224.6548,W,10829.9,M
6916,172249,3911.4732,N,11224.6386,W,10823.3,M
6917,172250,3911.4697,N,11224.6231,W,10818,M
6918,172251,3911.4663,N,11224.6085,W,10812.7,M
6919,172252,3911.4622,N,11224.5962,W,10806.9,M
6920,172253,3911.4577,N,11224.5851,W,10799.4,M
6921,172254,3911.4519,N,11224.5742,W,10794.2,M
6922,172255,3911.4447,N,11224.5625,W,10785.5,M
6923,172256,3911.4373,N,11224.5496,W,10779.3,M
6924,172257,3911.4307,N,11224.5352,W,10773.5,M
6925,172258,3911.4272,N,11224.5205,W,10768.7,M
6926,172259,3911.4245,N,11224.508,W,10763.2,M
6927,172300,3911.4214,N,11224.498,W,10756.3,M
6928,172301,3911.4158,N,11224.4885,W,10748.9,M
6929,172302,3911.4087,N,11224.4788,W,10739.4,M
6930,172303,3911.4006,N,11224.4681,W,10731.6,M
6931,172304,3911.3928,N,11224.4561,W,10724,M
6932,172305,3911.3868,N,11224.442,W,10719.3,M
6933,172306,3911.3826,N,11224.4278,W,10713.3,M
6934,172307,3911.3795,N,11224.4151,W,10707.5,M
6935,172308,3911.377,N,11224.4033,W,10702,M
6936,172309,3911.3747,N,11224.3932,W,10694.3,M
6937,172310,3911.3724,N,11224.3837,W,10688.5,M
6938,172311,3911.3681,N,11224.3752,W,10679.9,M
6939,172312,3911.3629,N,11224.3665,W,10672,M
6940,172313,3911.3567,N,11224.356,W,10665.8,M
6941,172314,3911.3502,N,11224.3437,W,10657.7,M
6942,172315,3911.3441,N,11224.3304,W,10650.2,M
6943,172316,3911.3393,N,11224.3154,W,10642.6,M
6944,172317,3911.3352,N,11224.3005,W,10635,M
6945,172318,3911.3316,N,11224.2863,W,10627.4,M
6946,172319,3911.3298,N,11224.2748,W,10622,M
6947,172320,3911.3272,N,11224.2648,W,10615.5,M
6948,172321,3911.3242,N,11224.2563,W,10609.5,M
6949,172322,3911.3192,N,11224.2487,W,10603,M
6950,172323,3911.3132,N,11224.2409,W,10596.7,M
6951,172324,3911.3061,N,11224.2323,W,10589.6,M
6952,172325,3911.2986,N,11224.2223,W,10582.4,M
6953,172326,3911.2922,N,11224.2101,W,10576.1,M
6954,172327,3911.2887,N,11224.1971,W,10569.9,M
6955,172328,3911.2867,N,11224.1841,W,10564.3,M
6956,172329,3911.2851,N,11224.1742,W,10558.6,M
